,ic
2025-11-25,0.3093473273027396
2025-11-26,-0.3214842488107964
2025-11-28,0.3199413095489571
2025-12-01,-0.17700557288107877
2025-12-02,0.030783748172474285
2025-12-03,-0.28827845034930016
2025-12-04,0.23684978969296408
2025-12-05,0.4673873619079015
2025-12-08,0.5073478722432645
2025-12-09,0.4423027376671054
2025-12-10,0.3893231033654652
2025-12-11,-0.2418111598579438
2025-12-12,0.25627047699585104
2025-12-15,-0.3459341287587233
2025-12-16,-0.5010712841574957
2025-12-17,-0.07943797479711345
2025-12-18,0.21192889327672398
2025-12-19,-0.4411177137206486
2025-12-22,0.004474533905292545
2025-12-23,0.013228744205372844
2025-12-24,-0.10212572838357892
2025-12-26,0.1237716146730066
2025-12-29,-0.5280333536721371
2025-12-30,-0.7020361590180673
2025-12-31,-0.06606322738027094
2026-01-02,0.31144570426288865
2026-01-05,0.6007882090510712
2026-01-06,-0.36951866156063473
2026-01-07,-0.3851354682370607
2026-01-08,0.515616533573381
2026-01-09,-0.016948677945338414
2026-01-12,0.24537321233451223
2026-01-13,-0.25018780539826124
2026-01-14,0.3433814510457481
2026-01-15,0.7226366005385195
2026-01-16,0.5450506701343385
2026-01-20,0.015174488299956712
2026-01-21,-0.027950711472110285
2026-01-22,-0.135969951403827
2026-01-23,0.7251264363650576
2026-01-26,-0.17409723998336557
2026-01-27,0.3106376754975376
2026-01-28,-0.1475838041418292
2026-01-29,0.037854677097551685
2026-01-30,-0.2813715984454396
2026-02-02,0.31153299989078154
2026-02-03,0.03784369284612192
2026-02-04,-0.17201987757875659
2026-02-05,0.22100641881265784
2026-02-06,-0.21061040265130437
2026-02-09,-0.7106744898326337
2026-02-10,-0.39925057069209413
2026-02-11,0.3226768754240892
2026-02-12,0.1378287056369215
2026-02-13,-0.23957288010871589
2026-02-17,0.21827708030002657
2026-02-18,0.5295329144462044
2026-02-19,0.12404317130696554
2026-02-20,0.018901781709122184
