,ic
2022-05-03,-0.06562531927041415
2022-05-04,-0.12893706927084478
2022-05-05,-0.16305318110411307
2022-05-06,-0.10132873788023619
2022-05-09,0.27859523757750043
2022-05-10,0.3712096845963959
2022-05-11,0.09761670934206737
2022-05-12,0.2597553521030849
2022-05-13,-0.13449353975379358
2022-05-16,-0.22373099912959993
2022-05-17,0.0824345472241565
2022-05-18,-0.1420115704508619
2022-05-19,0.1415561896279956
2022-05-20,0.19024836063797265
2022-05-23,0.02873443501820168
2022-05-24,-0.014056116444676886
2022-05-25,0.08178046150253995
2022-05-26,-0.1181392602598901
2022-05-27,0.1493320424865359
2022-05-31,0.2279236446211393
2022-06-01,0.19944868519170209
2022-06-02,0.24458569728527174
2022-06-03,0.7377964413093846
2022-06-06,0.45520119590865493
2022-06-07,0.42866139582678636
2022-06-08,0.4125995177801729
2022-06-09,0.3801428906727043
2022-06-10,-0.2024273302091733
2022-06-13,-0.41353182171357794
2022-06-14,-0.4479283276848727
2022-06-15,-0.5206255502235061
2022-06-16,-0.37851265619349383
2022-06-17,-0.24693977301217132
2022-06-21,0.18837814451477458
2022-06-22,0.005252941389990315
2022-06-23,-0.03298362408686097
2022-06-24,0.02164132652366496
2022-06-27,0.19094710691162206
2022-06-28,-0.08424824623735364
2022-06-29,-0.24418922967141674
2022-06-30,0.058086890240713646
2022-07-01,0.11973217535714831
2022-07-05,0.5531004664558083
2022-07-06,0.597710898047676
2022-07-07,0.49368672476460124
2022-07-08,-0.13763777752024745
2022-07-11,0.042033934504121774
2022-07-12,0.2379290167533188
2022-07-13,0.29361226205722085
2022-07-14,0.3396148848087228
2022-07-15,0.5182980330626829
2022-07-18,0.17590142980445
2022-07-19,0.28023651228873614
2022-07-20,0.1082527577268613
2022-07-21,0.4165859525175484
2022-07-22,0.18528317577453599
2022-07-25,0.3004264283457778
2022-07-26,0.10839886418893682
2022-07-27,0.11137602899748532
2022-07-28,0.09399635991552935
2022-07-29,0.293337750223554
2022-08-01,0.17493446596167073
2022-08-02,0.09198284960716391
2022-08-03,-0.1462964578571311
2022-08-04,-0.5413339860151076
2022-08-05,0.39648128505460867
2022-08-08,0.11905640926496587
2022-08-09,-0.23209142195983345
2022-08-10,0.10802341793087673
2022-08-11,-0.20676477986724073
2022-08-12,0.06482482650181887
2022-08-15,0.1740821056294232
2022-08-16,0.1986637425528952
2022-08-17,0.29691078611362154
2022-08-18,0.06719845139648677
2022-08-19,0.2904856478668842
2022-08-22,0.3872896718429204
2022-08-23,0.2556884558954451
2022-08-24,0.23783625881590875
2022-08-25,0.172969196210147
2022-08-26,-0.0031137113652953546
2022-08-29,-0.18653531276611207
2022-08-30,-0.4155599085394027
2022-08-31,-0.17614025611323794
2022-09-01,-0.29177867081283837
2022-09-02,-0.659635791985851
2022-09-06,-0.7002104058925044
2022-09-07,-0.5678993566346092
2022-09-08,-0.5198467542991764
2022-09-09,-0.32721548027157255
2022-09-12,-0.3341401613408115
2022-09-13,-0.16916258743495277
2022-09-14,-0.4382545906671864
2022-09-15,-0.07573027874271232
2022-09-16,-0.052422466078811236
2022-09-19,0.09060148179677716
2022-09-20,-0.08226867194889184
2022-09-21,-0.2795638965368038
2022-09-22,0.08762022134939645
2022-09-23,-0.3348839889698333
2022-09-26,-0.42574815284252177
2022-09-27,-0.4463361795543081
2022-09-28,-0.5057363350362187
2022-09-29,-0.07321768807334732
2022-09-30,-0.2462121578748628
2022-10-03,-0.1784453609722676
2022-10-04,0.45142418234552073
2022-10-05,-0.01469626698594885
2022-10-06,0.19604913041041386
2022-10-07,-0.23602345817708817
2022-10-10,0.16080853985261717
2022-10-11,0.15255978422620817
2022-10-12,-0.2144806427495204
2022-10-13,0.09971531532759181
2022-10-14,0.026803215044050033
2022-10-17,0.498799628132929
2022-10-18,0.42304203049694183
2022-10-19,0.48037500178338355
2022-10-20,0.4296122641628588
2022-10-21,0.33296901209720475
2022-10-24,0.5074700937076209
2022-10-25,0.3822874561426721
2022-10-26,0.40087666905271024
2022-10-27,0.12836577397484117
2022-10-28,0.1905327250455694
2022-10-31,-0.40335844701571977
2022-11-01,-0.14743794904130517
2022-11-02,-0.019569965568116104
2022-11-03,0.1963588509510781
2022-11-04,0.22228393352877018
2022-11-07,0.1917488854299569
2022-11-08,0.13192360168774978
2022-11-09,-0.22072249848645353
2022-11-10,0.20927033090984581
2022-11-11,0.2846607699109627
2022-11-14,0.0819334970700296
2022-11-15,0.2283563646311091
2022-11-16,-0.03484374384796549
2022-11-17,0.13242032248889862
2022-11-18,0.1149720374938023
2022-11-21,0.039097455325606656
2022-11-22,0.09479879234255717
2022-11-23,-0.04532012012857049
2022-11-25,-0.08894062913480485
2022-11-28,-0.02551538576816803
2022-11-29,0.20759903960069112
2022-11-30,0.14486180520413477
2022-12-01,0.09407496866944393
2022-12-02,0.13012939850984118
2022-12-05,0.17163244718429504
