,alpha_ann
2025-05-29,-0.013109900778422957
2025-05-30,-0.032431427093216614
2025-06-02,-0.033322713580983286
2025-06-03,-0.033418795664620124
2025-06-04,-0.04951921727099209
2025-06-05,-0.001626081899997641
2025-06-06,-0.02926706123595414
2025-06-09,0.01265823573114169
2025-06-10,0.05703308018896487
2025-06-11,0.055440276797941335
2025-06-12,0.031183857967308257
2025-06-13,0.040810619362714864
2025-06-16,0.05203950480194995
2025-06-17,0.05269245880582167
2025-06-18,0.07685362592423546
2025-10-07,0.1658970924046773
2025-10-08,0.16045742846885278
2025-10-09,0.31490304667024854
2025-10-10,0.2925900731145436
2025-10-13,0.28091591982750386
2025-10-14,0.2202271371442482
2025-10-15,0.28188713614189953
2025-10-16,0.28071485814467223
2025-10-17,0.28303552074719796
2025-10-20,0.37977018525713246
2025-10-21,0.4605885061623415
2025-10-22,0.38100341721761455
2025-10-23,0.3883532921733463
2025-10-24,0.4247807370047037
2025-10-27,0.4111850055587118
2025-11-07,0.4438522247850505
2025-11-10,0.46825076109529595
2025-11-11,0.44972453911180993
2025-11-12,0.4997907219140881
2025-11-13,0.5126117016984859
2025-11-14,0.5179794774341561
2025-11-17,0.5552205039472713
2025-11-18,0.5624880928257183
2025-12-04,0.6099218777523571
2025-12-05,0.6011385693456164
2025-12-08,0.6220051857067531
2025-12-09,0.6739399349797465
2025-12-10,0.7186179277086315
2025-12-11,0.699099554604616
2026-02-09,0.7062712917639896
2026-02-10,0.7221447183102773
2026-02-11,0.7746814803999745
2026-02-12,0.7646224968954122
2026-02-13,0.7819134954188369
2026-02-17,0.7751835453590634
2026-02-18,0.7793684987717934
2026-02-19,0.5338884644129374
2026-02-20,0.5476740762853481
