,rank_ic
2024-01-17,0.3216783216783217
2024-01-18,-0.2937062937062937
2024-01-19,-0.21678321678321683
2024-01-22,-0.3076923076923077
2024-01-23,0.055944055944055944
2024-01-24,0.055944055944055944
2024-01-25,0.6433566433566434
2024-01-26,0.22377622377622378
2024-01-29,0.0
2024-01-30,-0.027972027972027972
2024-01-31,-0.6293706293706295
2024-02-01,0.07005264683383464
2024-02-02,-0.11558686727582713
2024-02-05,0.09090909090909093
2024-02-06,0.027972027972027972
2024-02-07,-0.22377622377622378
2024-02-08,-0.2662000579685716
2024-02-09,-0.25874125874125875
2024-02-12,-0.3706293706293707
2024-02-13,-0.5874125874125874
2024-02-14,-0.14685314685314685
2024-02-15,-0.16083916083916086
2024-02-16,0.5664335664335665
2024-02-20,0.11188811188811189
2024-02-21,0.4125874125874127
2024-02-22,0.3916083916083916
2024-02-23,0.2377622377622378
2024-02-26,0.11558686727582713
2024-02-27,0.17482517482517487
2024-02-28,0.10489510489510491
2024-02-29,-0.08391608391608392
2024-03-01,0.3636363636363637
2024-03-04,0.22377622377622378
2024-03-05,0.16083916083916086
2024-03-06,0.006993006993006993
2024-03-07,-0.34325796948578974
2024-03-08,-0.22377622377622378
2024-03-11,-0.16783216783216784
2024-03-12,-0.49650349650349657
2024-03-13,-0.013986013986013986
2024-03-14,-0.18881118881118883
2024-03-15,-0.006993006993006993
2024-03-18,0.10489510489510491
2024-03-19,0.2867132867132868
2024-03-20,0.2027972027972028
2024-03-21,0.41958041958041964
2024-03-22,0.6153846153846154
2024-03-25,0.5218922189120679
2024-03-26,0.535902748278835
2024-03-27,0.4098079839779326
2024-03-28,0.6725054096048124
2024-04-01,0.16083916083916086
2024-04-02,-0.16112108771781966
2024-04-03,0.05263190293668779
2024-04-04,0.10526380587337558
2024-04-05,-0.3117342784105641
2024-04-08,0.3846153846153847
2024-04-09,0.3216783216783217
2024-04-10,-0.18881118881118883
2024-04-11,0.006993006993006993
2024-04-12,0.5594405594405596
2024-04-15,0.32867132867132864
2024-04-16,-0.013986013986013986
2024-04-17,0.04195804195804196
