,ic
2022-11-29,0.16477552488643654
2022-11-30,0.37377880019932463
2022-12-01,0.13329448950509412
2022-12-02,0.17104516739880693
2022-12-05,0.11927128413543943
2022-12-06,-0.25260191138279225
2022-12-07,0.1231912402376514
2022-12-08,0.16190200507154856
2022-12-09,0.38969038822998436
2022-12-12,0.635562816152362
2022-12-13,0.6553695748453472
2022-12-14,0.4966068162406297
2022-12-15,0.8599589554510028
2022-12-16,0.5984788643551812
2022-12-19,0.8120014059659291
2022-12-20,0.8663470482685451
2022-12-21,0.8438679159317202
2022-12-22,0.579676642671624
2022-12-23,0.24014818575736308
2022-12-27,-0.09574578820999757
2022-12-28,0.04527072717613116
2022-12-29,0.4231994551465078
2022-12-30,-0.2087971201997949
2023-01-03,-0.4114276322088975
2023-01-04,-0.6376401453777408
2023-01-05,-0.29861603864409053
2023-01-06,-0.21038914808314974
2023-01-09,-0.3742604705654834
2023-01-10,-0.3684960396534629
2023-01-11,-0.43196196606923115
2023-01-12,-0.511417609818546
2023-01-13,-0.10226455546053675
2023-01-17,-0.28488009689930993
2023-01-18,-0.7469751574436754
2023-01-19,-0.6085996348004229
2023-01-20,0.10403151527203518
2023-01-23,-0.0723744886964651
2023-01-24,0.2034246209634539
2023-01-25,0.15433307657207107
2023-01-26,0.28665396807194843
2023-01-27,-0.08496714901774613
2023-01-30,-0.15816556212568472
2023-01-31,-0.5431505418943542
2023-02-01,-0.283631819696577
2023-02-02,0.12599308307513635
2023-02-03,-0.23298503996776815
2023-02-06,-0.5319672778890694
2023-02-07,-0.6333745751917339
2023-02-08,-0.18636594830815784
2023-02-09,0.16064883026311136
2023-02-10,0.16890987291097476
2023-02-13,0.40488508911107773
2023-02-14,0.6000733077416802
2023-02-15,0.13808988493252133
2023-02-16,-0.40394974667339506
2023-02-17,-0.5531208249214021
2023-02-21,-0.6111079191112023
2023-02-22,-0.6626105000597857
2023-02-23,-0.1750647101701983
2023-02-24,0.19399093959390257
2023-02-27,0.26492768887798096
2023-02-28,0.2502095236957381
2023-03-01,-0.01846922253988101
2023-03-02,0.291790208453749
2023-03-03,0.2825791777134112
2023-03-06,0.18695205877285603
2023-03-07,0.12395903559813057
2023-03-08,0.19773263390922208
2023-03-09,-0.22993217660284465
2023-03-10,-0.5333545464356226
2023-03-13,-0.582501674876074
2023-03-14,-0.6743428149960348
2023-03-15,-0.6994054816832111
2023-03-16,-0.41577407692913254
2023-03-17,-0.2784667943001866
2023-03-20,-0.4226510702698053
2023-03-21,-0.2385534135171681
2023-03-22,-0.1489205858448614
2023-03-23,-0.1934849759373163
2023-03-24,-0.49293307230811706
2023-03-27,-0.1299350233154943
2023-03-28,-0.19207478705024417
2023-03-29,0.1813974507806797
2023-03-30,0.34160315092289
2023-03-31,0.4330498439252919
2023-04-03,0.04159670491009782
2023-04-04,-0.20010762178866023
2023-04-05,-0.24307268289707917
2023-04-06,-0.3371395083576006
2023-04-10,-0.04767621598673871
2023-04-11,-0.1337859735255758
2023-04-12,-0.031736362244114455
2023-04-13,0.04060191300569828
2023-04-14,-0.2791892014293413
2023-04-17,-0.086536442645334
2023-04-18,0.028343900869454153
2023-04-19,0.18919737702724
2023-04-20,-0.10852654286863386
2023-04-21,0.23247522728037368
2023-04-24,-0.1255464866249769
2023-04-25,0.22178543600165773
2023-04-26,-0.21285846607285913
2023-04-27,-0.036983033372609816
2023-04-28,-0.05673965599735109
2023-05-01,0.12963353429122043
2023-05-02,-0.08916895043447806
2023-05-03,-0.09463061414178604
2023-05-04,-0.1646286310996154
2023-05-05,-0.5874860128950783
2023-05-08,-0.34721408982730756
2023-05-09,-0.4223391397283896
2023-05-10,-0.4275433114357516
2023-05-11,-0.4719788474703511
2023-05-12,-0.2240083615215239
2023-05-15,-0.2955645185677186
2023-05-16,-0.18009810189309744
2023-05-17,-0.12356589066066385
2023-05-18,-0.5731568995555599
2023-05-19,0.08603721666087397
2023-05-22,-0.026224706767266737
2023-05-23,-0.06423543734478027
2023-05-24,-0.01763581550197303
2023-05-25,0.3975242084533386
2023-05-26,-0.26035545204370913
2023-05-30,0.23295266545535484
2023-05-31,0.17100917871984245
2023-06-01,-0.13712698321743289
2023-06-02,0.2052617470930804
2023-06-05,0.3765753723551497
2023-06-06,0.48288131912726007
2023-06-07,0.14162890850568027
2023-06-08,0.16393297248174574
2023-06-09,0.16998081981877025
2023-06-12,0.43490248230609974
2023-06-13,0.15820902997279382
2023-06-14,0.28192184893076333
2023-06-15,-0.06789552281613592
2023-06-16,-0.041639597876775195
2023-06-20,0.07859067775428406
2023-06-21,0.3903439722621973
2023-06-22,-0.3648536557589901
2023-06-23,-0.22103526296436604
2023-06-26,-0.2298986194207345
2023-06-27,-0.0993182035327835
2023-06-28,-0.12299479780764683
2023-06-29,-0.04107300666144792
2023-06-30,0.10689590261200056
2023-07-03,-0.11677353711559459
2023-07-05,-0.08146347170074246
2023-07-06,-0.2280984798695235
2023-07-07,-0.29166310610769286
2023-07-10,-0.14782146020834092
2023-07-11,0.02031534060968146
2023-07-12,-0.08336974055412047
2023-07-13,-0.07024326203956066
2023-07-14,-0.05495357780106146
2023-07-17,0.031387653282538897
2023-07-18,-0.15319804300499787
2023-07-19,0.013597636034691968
2023-07-20,-0.1663688164132032
2023-07-21,-0.24798799978802843
2023-07-24,-0.5199742816930497
2023-07-25,-0.5714888139646518
2023-07-26,-0.033959278299652514
2023-07-27,0.28124565358438713
2023-07-28,-0.11523528694057603
2023-07-31,-0.17003022010493846
2023-08-01,-0.37651972128566535
2023-08-02,-0.36270007310490665
2023-08-03,0.03308015932684788
2023-08-04,-0.06662163065987498
2023-08-07,0.051381301175534265
2023-08-08,0.36013608943399744
2023-08-09,0.275756734976945
2023-08-10,0.45482443469192646
2023-08-11,0.153996308117654
2023-08-14,0.44801865008841757
2023-08-15,0.026422297147566595
2023-08-16,0.4921481072830684
2023-08-17,0.36994752709100676
2023-08-18,-0.030422095797380977
2023-08-21,-0.2882229628605962
2023-08-22,-0.36858322483955014
2023-08-23,-0.6628460024582241
2023-08-24,-0.3890107673695269
2023-08-25,-0.6029808735502076
2023-08-28,-0.4040579218622964
2023-08-29,-0.327318254108112
2023-08-30,-0.731919758327533
2023-08-31,-0.474068818960971
2023-09-01,-0.3110366914137589
2023-09-05,0.033423528402009794
2023-09-06,0.09225379052119614
2023-09-07,0.7310984198960381
2023-09-08,0.2567837012146032
2023-09-11,0.3442252281728077
2023-09-12,-0.10049649941034189
2023-09-13,0.17494047828700648
2023-09-14,0.48218091632966137
2023-09-15,0.6667670158310279
2023-09-18,0.5427019122328427
2023-09-19,0.14843272065410557
2023-09-20,-0.10763045713664333
2023-09-21,-0.4792209957126343
2023-09-22,-0.20397391171522677
2023-09-25,0.06660904947589276
2023-09-26,0.09160118073626529
2023-09-27,0.054968396306843026
2023-09-28,0.15701695889184858
2023-09-29,0.013151446098880581
2023-10-02,-0.2610569278052549
2023-10-03,-0.2178999379989868
2023-10-04,0.028457519152902518
2023-10-05,0.23784295982009684
2023-10-06,-0.16221676817447755
2023-10-09,-0.025986384573799287
2023-10-10,-0.14885795181313982
2023-10-11,-0.2826889937967798
2023-10-12,-0.23434489288955385
2023-10-13,0.010863858986140222
2023-10-16,0.004325099266020191
2023-10-17,0.011667813587124015
2023-10-18,0.0687513324246878
2023-10-19,-0.014256740454229574
2023-10-20,0.08227770619535718
2023-10-23,-0.4363655165753495
2023-10-24,-0.0548758612859036
2023-10-25,-0.07975018197809497
2023-10-26,-0.13089623492085142
2023-10-27,0.12702078465296118
2023-10-30,0.00886553866088853
2023-10-31,0.1115046862331611
2023-11-01,0.3498743191316955
2023-11-02,0.37887922724229556
2023-11-03,-0.19619638797618127
2023-11-06,-0.3513783392774526
2023-11-07,-0.43041292743044995
2023-11-08,0.02047027828359632
2023-11-09,0.20761915877924597
2023-11-10,-0.4991145513137332
2023-11-13,-0.19287153819132838
2023-11-14,-0.4363093871575321
2023-11-15,-0.30363734655029806
2023-11-16,-0.291893205282935
2023-11-17,-0.056785683080226634
2023-11-20,-0.49489542294044425
2023-11-21,-0.670937761488251
2023-11-22,-0.27880445769303697
2023-11-24,-0.07800016079041722
2023-11-27,0.40958465157056245
2023-11-28,0.32027045854097824
2023-11-29,0.44047187956819833
2023-11-30,0.20038848899408318
2023-12-01,0.683720633653927
2023-12-04,-0.30389423999412846
2023-12-05,-0.06170809935819486
2023-12-06,0.00709587896824071
2023-12-07,-0.2937686176324497
2023-12-08,-0.2596159112333681
2023-12-11,-0.3760147148781647
2023-12-12,-0.5988496813075633
2023-12-13,0.2511319267326312
2023-12-14,0.05637379602457679
2023-12-15,0.2763367704162119
2023-12-18,0.25504807373026483
2023-12-19,0.2786744549742069
2023-12-20,0.19592053637236584
2023-12-21,0.09310926934189656
2023-12-22,-0.6142878908631617
2023-12-26,-0.7578749185021141
2023-12-27,0.26595847419200525
2023-12-28,0.2077865880154209
2023-12-29,-0.5403851433558229
2024-01-02,-0.09910988413523648
2024-01-03,-0.12051440359072618
2024-01-04,-0.23460810016512731
2024-01-05,-0.12205235636025673
2024-01-08,0.22303043007790208
2024-01-09,-0.7259456551389298
2024-01-10,-0.1951758999909954
2024-01-11,0.015464412095178029
2024-01-12,-0.010649592666801478
2024-01-16,-0.39375379748388095
2024-01-17,-0.05643043740026418
2024-01-18,-0.06344547849465917
2024-01-19,0.13049226536060493
2024-01-22,-0.10405186739603725
2024-01-23,-0.21296292603470884
2024-01-24,-0.29427931725327977
2024-01-25,-0.31641403868273504
2024-01-26,-0.2574493044016394
2024-01-29,0.36952417777204044
2024-01-30,-0.010173916918059515
2024-01-31,0.3185924628280526
2024-02-01,0.5224026190064206
2024-02-02,-0.12898534432072314
2024-02-05,0.1803711805662337
2024-02-06,-0.03456149900559011
2024-02-07,0.334482428320648
2024-02-08,0.15532240064132902
2024-02-09,-0.0522584096486749
2024-02-12,-0.5501786382879644
2024-02-13,-0.49120319668814805
2024-02-14,0.2598665991440255
2024-02-15,0.45487275692799667
2024-02-16,0.28756353136531965
2024-02-20,0.060668462076627835
2024-02-21,0.00155922949942576
2024-02-22,-0.4245772559773701
2024-02-23,-0.48749507382101914
2024-02-26,-0.20983335448678778
2024-02-27,0.13957968547489402
2024-02-28,-0.3759585973667207
2024-02-29,-0.38784748540688785
2024-03-01,-0.18371967819251678
2024-03-04,0.5238870989953871
2024-03-05,0.45050236672977684
2024-03-06,0.14643769021421296
2024-03-07,0.26696463658206315
2024-03-08,0.2522881081790694
2024-03-11,-0.2569561306048815
2024-03-12,-0.5565837787948928
2024-03-13,-0.8099413668065059
2024-03-14,-0.5064906955259598
2024-03-15,-0.08667450305407082
2024-03-18,-0.2616014489142366
2024-03-19,0.2213798567056081
2024-03-20,-0.10754624812972546
2024-03-21,0.2913709505875073
2024-03-22,-0.11750867302104856
2024-03-25,0.22741697355535154
2024-03-26,-0.12058896829950538
2024-03-27,-0.25596975487163043
2024-03-28,-0.10548808324364804
2024-04-01,0.22049584398907363
2024-04-02,-0.13581636336952
2024-04-03,-0.5077804464846201
2024-04-04,-0.5201276404858337
2024-04-05,-0.40388268596644294
2024-04-08,-0.09626252519522635
2024-04-09,0.3616436005172726
2024-04-10,0.09650599377213093
2024-04-11,0.25474680968350016
2024-04-12,0.18282941711362116
2024-04-15,0.14058838778984145
2024-04-16,-0.051268686984110266
2024-04-17,0.3466194484416418
2024-04-18,-0.28335919500142964
2024-04-19,-0.22213278444559154
2024-04-22,0.09245151785323645
2024-04-23,0.13169129401452775
2024-04-24,-0.40291512829782167
2024-04-25,-0.2073142036339228
2024-04-26,-0.45381616512334094
2024-04-29,-0.5039498466314396
2024-04-30,-0.3649886064468431
2024-05-01,0.11857577930192403
2024-05-02,-0.22538191874665592
2024-05-03,-0.41020297662689675
2024-05-06,-0.4881011481233532
2024-05-07,-0.31008833900435273
2024-05-08,-0.3561190100620902
2024-05-09,0.12631981016629307
2024-05-10,0.09728227740651586
2024-05-13,0.09269609856683259
2024-05-14,-0.09457173327477944
2024-05-15,0.26580160711093115
2024-05-16,-0.6549928445707386
2024-05-17,-0.7132629539997194
2024-05-20,-0.12897365679694855
2024-05-21,-0.49668130082959305
2024-05-22,-0.4000728127194663
2024-05-23,0.03689000252525751
2024-05-24,-0.3540085907809966
2024-05-28,-0.5931715541812655
2024-05-29,-0.34417296377034867
2024-05-30,-0.42439800320239507
2024-05-31,0.16376455552025776
2024-06-03,0.1384839027955073
2024-06-04,0.04220487779553922
2024-06-05,0.049852681208058
2024-06-06,-0.22397142843576018
2024-06-07,0.1387133471103497
2024-06-10,-0.06524998680667043
2024-06-11,-0.38435624991417494
2024-06-12,0.07635729096554862
2024-06-13,0.6714289600399983
2024-06-14,0.5481767929348953
2024-06-17,0.2308336362480906
2024-06-18,0.44493297666252757
2024-06-20,-0.19461314199962587
2024-06-21,-0.21653168804937606
2024-06-24,-0.10659850509422276
2024-06-25,0.3635074963515347
2024-06-26,0.267529472653931
2024-06-27,0.48300244015662064
2024-06-28,-0.11609712098924353
2024-07-01,0.27466383647326215
2024-07-02,0.40759885785893146
2024-07-03,0.3236509364919825
2024-07-05,0.29909213929170964
2024-07-08,0.4863061363950463
2024-07-09,0.3406959239510227
2024-07-10,0.07511570626891903
2024-07-11,-0.34013810637473824
2024-07-12,-0.6998268960832176
2024-07-15,-0.4107050148262166
2024-07-16,-0.4681372794080182
2024-07-17,-0.17856391678560338
2024-07-18,-0.4991724900839991
2024-07-19,-0.333678991325317
2024-07-22,-0.41816332205305173
2024-07-23,-0.18963318991921885
2024-07-24,-0.39872697369417065
2024-07-25,-0.39496873093316587
2024-07-26,-0.397939916961182
2024-07-29,-0.2567499162405609
2024-07-30,-0.644854638483665
2024-07-31,-0.4363059776302922
2024-08-01,-0.2575952415285722
2024-08-02,-0.22619067436654416
2024-08-05,-0.0655216474349288
2024-08-06,-0.012373344293600819
2024-08-07,0.1278183043405865
2024-08-08,0.47467890792820777
2024-08-09,0.4071593249054435
2024-08-12,0.39037903858789097
2024-08-13,-0.031945260523764535
2024-08-14,0.5478412853111964
2024-08-15,-0.1978077810625497
2024-08-16,-0.3895939020797563
2024-08-19,-0.45441518134692244
2024-08-20,-0.5801648980139256
2024-08-21,-0.6087157978384186
2024-08-22,-0.5391995899851972
2024-08-23,-0.3536107641394186
2024-08-26,-0.3471558456408401
2024-08-27,-0.08712383648283833
2024-08-28,0.18299418357724043
2024-08-29,0.30748269618294793
2024-08-30,0.2211252449056289
2024-09-03,0.164818742618078
2024-09-04,-0.3632488812751956
2024-09-05,-0.31145778325502566
2024-09-06,-0.3747897313346773
2024-09-09,0.24288803864209849
2024-09-10,0.5992922681182055
2024-09-11,0.2561056476572648
2024-09-12,0.5441031237774849
2024-09-13,0.12082455103374781
2024-09-16,-0.17549374975445833
2024-09-17,-0.0971386408664597
2024-09-18,0.07886374719758457
2024-09-19,0.44411433106864007
2024-09-20,0.5959870582378477
2024-09-23,0.39027821002403984
2024-09-24,0.6474153972670741
2024-09-25,0.4815035497795682
2024-09-26,0.10224020962206648
2024-09-27,-0.6993531820981378
2024-09-30,-0.3296667889388259
2024-10-01,-0.4225178423039353
2024-10-02,-0.0008041370904443151
2024-10-03,-0.3103828432163652
2024-10-04,-0.12621971771676022
2024-10-07,0.2800635709440852
2024-10-08,-0.02662317840722836
2024-10-09,0.257275471932272
2024-10-10,0.1905990948460277
2024-10-11,-0.4115196921976401
2024-10-14,-0.4683183917979482
2024-10-15,-0.01763312069285014
2024-10-16,-0.4240373034706444
2024-10-17,0.3078498598485509
2024-10-18,0.16049233101660243
2024-10-21,0.3523157531115736
2024-10-22,0.33561357547918047
2024-10-23,0.20119885211206018
2024-10-24,-0.08988698956374447
2024-10-25,-0.589922426538161
2024-10-28,-0.5051607942207444
2024-10-29,-0.2400489776734881
2024-10-30,-0.32494529359225055
2024-10-31,-0.4560063541555411
2024-11-01,-0.3267255867190447
2024-11-04,-0.3191889454910961
2024-11-05,-0.3297018149227694
2024-11-06,-0.3652613936701496
2024-11-07,0.2527829162599607
2024-11-08,-0.14439556789391506
2024-11-11,-0.41490701386034073
2024-11-12,-0.10100081048678074
2024-11-13,-0.4634717086179398
