,ic
2024-01-29,-0.24469955260135798
2024-01-30,-0.36578327666439336
2024-01-31,-0.43883684130940803
2024-02-01,-0.2149874197703104
2024-02-02,0.06605775511012
2024-02-05,0.31562844256902933
2024-02-06,0.30985962251796406
2024-02-07,0.3097704751315553
2024-02-08,0.174681415697147
2024-02-09,0.2786387083739238
2024-02-12,0.26371939383402915
2024-02-13,0.45809085582030173
2024-02-14,0.14756124597877868
2024-02-15,-0.038610809201639895
2024-02-16,-0.22735858798728859
2024-02-20,-0.14773698533965723
2024-02-21,-0.24472057383334625
2024-02-22,-0.2070693979853297
2024-02-23,0.0653061619023573
2024-02-26,-0.31572603914133657
2024-02-27,-0.4397828308470191
2024-02-28,-0.4771700999211011
2024-02-29,-0.48723484793803934
2024-03-01,-0.7448972070216948
2024-03-04,-0.6573448150250811
2024-03-05,-0.599192258046528
2024-03-06,-0.5324967540804946
2024-03-07,-0.2587137395169217
2024-03-08,-0.3098591926845639
2024-03-11,-0.047137693348668686
2024-03-12,0.29001404765884814
2024-03-13,0.5283943001569738
2024-03-14,0.2020247731835904
2024-03-15,0.26760957214465736
2024-03-18,0.059057641357097734
2024-03-19,-0.025083665959299686
2024-03-20,-0.02632926869905583
2024-03-21,-0.4071039243855046
2024-03-22,-0.2834440555303465
2024-03-25,-0.11011935427725937
2024-03-26,-0.23858454419796002
2024-03-27,-0.09670921517629079
2024-03-28,0.07998611810964774
2024-04-01,0.09903667170290834
2024-04-02,0.08315904695034274
2024-04-03,0.09656058849487545
2024-04-04,0.32820065761377876
2024-04-05,0.024729714641979796
2024-04-08,-0.056124474323753386
2024-04-09,0.15250984119718336
2024-04-10,-0.22497841302572286
2024-04-11,-0.2645644368715799
2024-04-12,0.04460464208253942
2024-04-15,-0.3988171262328569
2024-04-16,-0.6971146493752582
2024-04-17,-0.3860478764437017
2024-04-18,-0.1611514807117841
2024-04-19,-0.22163810819660693
2024-04-22,0.033895835570838154
2024-04-23,-0.34410993556242553
2024-04-24,-0.3347717378375627
2024-04-25,-0.3273142771933051
2024-04-26,-0.37216425690642474
2024-04-29,-0.3234992145901535
2024-04-30,-0.13357028385936764
2024-05-01,-0.014414018960933472
2024-05-02,-0.16206372460338642
2024-05-03,-0.2733485441890664
2024-05-06,-0.42126629697425866
2024-05-07,-0.2878724702568227
2024-05-08,-0.26324204347292973
2024-05-09,-0.31919038850126263
2024-05-10,-0.3268973661291902
2024-05-13,-0.07366300345839336
2024-05-14,-0.05597399742254172
2024-05-15,-0.3589206937834941
2024-05-16,-0.1811543758196216
2024-05-17,-0.1348367286645163
2024-05-20,-0.22255551493369338
2024-05-21,-0.1934010170684049
2024-05-22,-0.08808130697826014
2024-05-23,-0.24275608785390745
2024-05-24,-0.3194859253229178
2024-05-28,-0.17295803308007301
2024-05-29,0.0921757403162569
2024-05-30,0.051549397755659615
2024-05-31,0.06846455716887659
2024-06-03,0.4949873631317978
2024-06-04,0.5741863696972136
2024-06-05,0.43462463569250426
2024-06-06,0.3048353035758279
2024-06-07,0.31405378861002387
2024-06-10,0.3964506301356781
2024-06-11,0.3046096128324546
2024-06-12,0.2637430105557396
2024-06-13,0.16368135686393176
2024-06-14,0.2816456007410782
2024-06-17,-0.024529449655322083
2024-06-18,-0.06788131515357115
2024-06-20,0.010556725698378844
2024-06-21,0.15188693472332815
2024-06-24,0.20516361536343908
2024-06-25,-0.0037744441213256597
2024-06-26,0.005692547985676033
2024-06-27,-0.028718398185640467
2024-06-28,-0.24531388594431575
2024-07-01,-0.21936146968503722
2024-07-02,-0.2843208488060584
2024-07-03,-0.5040979458903266
2024-07-05,-0.661133671533947
2024-07-08,-0.5532701429162992
2024-07-09,-0.1706860565880482
2024-07-10,-0.41044933865677746
2024-07-11,-0.2439090352757647
2024-07-12,-0.3273431892028985
2024-07-15,-0.10122012433620117
2024-07-16,-0.3012575216023119
2024-07-17,-0.1047192307247784
2024-07-18,0.252942315379048
2024-07-19,0.2240080501428884
2024-07-22,-0.06960246217622083
2024-07-23,-0.5389830803052678
2024-07-24,0.22667110259325304
2024-07-25,-0.03362366014370359
2024-07-26,-0.26625859249300854
2024-07-29,-0.10587123610545653
2024-07-30,0.22509565440087895
2024-07-31,-0.38319677435108823
2024-08-01,-0.06582478464841997
2024-08-02,0.5291315408178903
2024-08-05,0.34337079715920626
2024-08-06,0.28768619355336544
2024-08-07,0.28239444372512484
2024-08-08,0.21295470617360257
2024-08-09,-0.12666587772994314
2024-08-12,-0.2389312915693633
2024-08-13,-0.5526293957056769
2024-08-14,-0.6487457062026039
2024-08-15,-0.9100942648310871
2024-08-16,-0.6433660623424475
2024-08-19,-0.4536731803978001
2024-08-20,-0.11266786782373496
2024-08-21,0.03884135863854264
2024-08-22,0.09196574485442277
2024-08-23,0.2915565023098603
2024-08-26,0.17850774395521396
2024-08-27,0.14109954999179766
2024-08-28,-0.015926545388484026
2024-08-29,-0.07238204923351493
2024-08-30,-0.3025153488908074
2024-09-03,-0.38197081386776244
2024-09-04,-0.2161230976748737
2024-09-05,0.011539040431319716
2024-09-06,-0.009850299188797734
2024-09-09,0.04081614050972948
2024-09-10,0.4939222335479996
2024-09-11,0.07544343874473683
2024-09-12,0.24998112266271785
2024-09-13,-0.05775933227776983
2024-09-16,-0.1953321393226184
2024-09-17,-0.18018030374140712
2024-09-18,-0.23466063452743963
2024-09-19,-0.19513178876882126
2024-09-20,-0.24299664341925675
2024-09-23,-0.15280233870631307
2024-09-24,-0.06495882605844736
2024-09-25,0.29000668663490947
2024-09-26,0.1312222840374664
2024-09-27,0.17880760555115624
2024-09-30,-0.06863414806929155
2024-10-01,-0.192260152626199
2024-10-02,-0.22010827541565986
2024-10-03,-0.24326264154679428
2024-10-04,-0.2159805500613314
2024-10-07,0.3374566193663168
2024-10-08,-0.17635989432787183
2024-10-09,-0.38347283557249257
2024-10-10,-0.44827413729365795
2024-10-11,-0.4700583712037919
2024-10-14,-0.5492967173963311
2024-10-15,-0.5167926756762257
2024-10-16,-0.156069105487294
2024-10-17,0.1795340764427117
2024-10-18,0.24350166946444507
2024-10-21,0.14576320677601423
2024-10-22,0.11913134241732555
2024-10-23,0.6424325373208872
2024-10-24,0.5976431357970361
2024-10-25,0.42758454822371295
2024-10-28,0.05448797548057463
2024-10-29,-0.1913678684359411
2024-10-30,-0.3751417277440747
2024-10-31,-0.4087608092921966
2024-11-01,-0.5130191152390349
2024-11-04,-0.4537516998738511
2024-11-05,-0.25741029580709596
2024-11-06,0.06890130405198958
2024-11-07,0.21102872052633892
2024-11-08,-0.18624713349824867
2024-11-11,-0.2894259253131789
2024-11-12,-0.44457861081038785
2024-11-13,-0.7139886794001431
2024-11-14,-0.6065984025164097
2024-11-15,-0.06208980534594512
2024-11-18,0.050766663106157364
2024-11-19,0.012376133919109897
2024-11-20,0.017487160249509026
2024-11-21,0.1386774733320716
2024-11-22,0.2389525081939475
2024-11-25,0.3127894031430246
2024-11-26,0.02706376456386248
2024-11-27,-0.23168491593027926
2024-11-29,-0.34640952549648063
2024-12-02,-0.45208384699097365
2024-12-03,-0.45535594841342064
2024-12-04,0.263400748303867
2024-12-05,0.3972549202050883
2024-12-06,-0.14009337052462317
2024-12-09,-0.2983145968177974
2024-12-10,0.026141977034069862
2024-12-11,0.1785184197969334
2024-12-12,-0.12818658396523097
2024-12-13,-0.11491446154194254
2024-12-16,0.15145106624624352
2024-12-17,-0.44307406980002273
2024-12-18,-0.5509536706333193
2024-12-19,-0.5556120756905313
2024-12-20,-0.3292153939316933
2024-12-23,0.021324568024947144
2024-12-24,-0.14347159137402887
2024-12-26,0.19817656933406633
2024-12-27,0.09779072665621166
2024-12-30,0.28395843564628453
2024-12-31,0.0922812850189332
2025-01-02,0.3141353210044294
2025-01-03,0.30564683060255443
2025-01-06,0.17241059478962006
2025-01-07,0.0035481383899086533
2025-01-08,0.3374538017336529
2025-01-10,0.17093273323539535
2025-01-13,0.4258677598620759
2025-01-14,0.3776230818128669
2025-01-15,-0.41972558063571735
2025-01-16,-0.5719331027742213
2025-01-17,0.5825227608771903
2025-01-21,0.4157143356623866
2025-01-22,0.516380739521248
2025-01-23,0.7827398275135689
2025-01-24,0.47948982571016874
2025-01-27,0.28315618822348027
2025-01-28,0.18516548083108736
2025-01-29,0.42168275462027155
2025-01-30,0.6239999592003357
2025-01-31,0.3738227576633878
2025-02-03,0.19116360857847817
2025-02-04,-0.4603898770417111
2025-02-05,0.0765555934491613
2025-02-06,0.17242736973058412
2025-02-07,-0.30629258720434493
2025-02-10,-0.20023047013728287
2025-02-11,0.10603350037042472
2025-02-12,0.31365692089158126
2025-02-13,0.4432822162089858
2025-02-14,0.7071824653229721
2025-02-18,0.09019768940074996
2025-02-19,0.2735912731241754
2025-02-20,0.07988809869436236
2025-02-21,-0.291499569080454
2025-02-24,-0.4306889654376507
2025-02-25,-0.32542699495205646
2025-02-26,-0.1277681924830691
2025-02-27,0.7477733564582536
2025-02-28,-0.10888447671443274
2025-03-03,-0.22676521042693404
2025-03-04,-0.002179746719626459
2025-03-05,0.1080255532871038
2025-03-06,0.7357040925607478
2025-03-07,0.6324830999319462
2025-03-10,0.5653661099560835
2025-03-11,0.2601975627287732
2025-03-12,-0.19361267630989018
2025-03-13,-0.03708608983037913
2025-03-14,-0.2602159756511639
2025-03-17,-0.27691741035359396
2025-03-18,0.09968749584618977
2025-03-19,-0.3322307312454231
2025-03-20,-0.4813167484859345
2025-03-21,-0.21445260664661658
2025-03-24,-0.4203526308906996
2025-03-25,0.2661771162278403
2025-03-26,0.27598204543955357
2025-03-27,-0.05889061825016323
2025-03-28,0.0937282579205233
2025-03-31,0.29748319482628627
2025-04-01,0.34301047549664765
2025-04-02,0.3502339658635677
2025-04-03,0.4657954267772807
2025-04-04,0.7793697846308478
2025-04-07,0.709965945680388
2025-04-08,0.49238062063263177
2025-04-09,-0.049464825722006237
2025-04-10,0.25586612817693644
2025-04-11,-0.5507994510837033
2025-04-14,-0.07230993188288462
2025-04-15,-0.18189040993799604
2025-04-16,-0.23304652295266629
2025-04-17,0.05080145559768782
2025-04-21,-0.002768101819153365
2025-04-22,-0.20704752188892336
2025-04-23,-0.111242321798716
2025-04-24,-0.23526641003683613
2025-04-25,-0.13479849737056554
2025-04-28,-0.16915396455455275
2025-04-29,-0.19696590009793236
2025-04-30,0.03434628487299132
2025-05-01,0.17552081034506845
2025-05-02,0.012312815248063907
2025-05-05,-0.0007840504781997937
2025-05-06,-0.27439734355695966
2025-05-07,-0.679456598253857
2025-05-08,-0.6472132610247752
2025-05-09,0.3879366275530151
2025-05-12,0.3697061606753076
2025-05-13,0.01904440422797546
2025-05-14,-0.04073645815249036
2025-05-15,-0.03464409182795951
2025-05-16,0.27580662831122277
2025-05-19,0.1381328607952439
2025-05-20,-0.19899099508038118
2025-05-21,-0.22409568035780936
2025-05-22,-0.18236771036575045
2025-05-23,-0.230489976720261
2025-05-27,-0.11014352817323822
2025-05-28,-0.2421018649896397
2025-05-29,-0.04553050193787414
2025-05-30,-0.1682853515125226
2025-06-02,-0.04469044549764557
2025-06-03,0.0679157399490428
2025-06-04,0.26092262708938707
2025-06-05,0.2416318661701407
2025-06-06,0.46607681094404024
2025-06-09,0.5806979785094042
2025-06-10,0.29419051434700805
2025-06-11,-0.0853381960029227
2025-06-12,-0.2184248790158277
2025-06-13,-0.2224047198636581
2025-06-16,-0.3005743734555456
2025-06-17,-0.23315827334379552
2025-06-18,-0.13188147671576983
2025-06-20,0.15522045973095833
2025-06-23,-0.15377604083836005
2025-06-24,-0.05890602714933824
2025-06-25,0.21331290529623362
2025-06-26,0.44162155218816546
2025-06-27,0.519837374980924
2025-06-30,0.6915666208389768
2025-07-01,0.5729925242092571
2025-07-02,0.436521291678701
2025-07-03,0.5797250584187308
2025-07-07,0.2291370801563194
2025-07-08,0.21296855461252384
2025-07-09,0.13882398359866743
2025-07-10,0.03348784708357064
2025-07-11,-0.2669783893417514
2025-07-14,-0.25249494579847714
2025-07-15,-0.5342869941103999
2025-07-16,-0.593494150910999
2025-07-17,-0.5891794766095056
2025-07-18,-0.45105709991636556
2025-07-21,-0.49209739411675135
2025-07-22,-0.3122717361781119
2025-07-23,-0.06883249952947712
2025-07-24,0.037548219572279336
2025-07-25,0.0512566811181612
2025-07-28,0.30352996968166585
2025-07-29,-0.16400794967352453
2025-07-30,-0.0994577128108523
2025-07-31,0.44052319105108223
2025-08-01,0.1789488925818858
2025-08-04,0.14304567071286997
2025-08-05,0.22695682233989017
2025-08-06,0.26012071593036984
2025-08-07,1.1525163850133191e-05
2025-08-08,-0.5541727828478432
2025-08-11,-0.6039372166148138
2025-08-12,-0.47126754318188174
2025-08-13,-0.587593620817191
2025-08-14,-0.6919081666955309
2025-08-15,-0.5612648221921975
2025-08-18,-0.36636611898395904
2025-08-19,-0.3361896236780591
2025-08-20,0.09779038082279914
2025-08-21,0.21467622667714062
2025-08-22,0.3357738161329573
2025-08-25,-0.026452171785761314
2025-08-26,0.044391973422479816
2025-08-27,0.3390424845608501
2025-08-28,0.20966301466498702
2025-08-29,0.4434085402628181
2025-09-02,0.4020155178764069
2025-09-03,-0.08976676657740976
2025-09-04,-0.046897280750766546
2025-09-05,0.5337797751411222
2025-09-08,0.6915415157328908
2025-09-09,0.6949076536957928
2025-09-10,0.4007528511617982
2025-09-11,0.4831548609526458
2025-09-12,0.49487896540415677
2025-09-15,0.4862238974469093
2025-09-16,0.43477729081367966
2025-09-17,0.38994207543102966
2025-09-18,0.027040770589047032
2025-09-19,0.09376600279291107
2025-09-22,-0.061549611844898426
2025-09-23,0.18387047901344158
2025-09-24,0.7605291556984857
2025-09-25,0.7040652943296366
2025-09-26,0.6562762548641097
2025-09-29,-0.0642095123427402
2025-09-30,-0.031107692100972126
2025-10-01,0.19839299306037234
2025-10-02,0.4222110702532967
2025-10-03,0.05989992403085328
2025-10-06,-0.3018473500696734
2025-10-07,-0.5312128942356557
2025-10-08,0.28290167040367986
2025-10-09,0.19274915876523105
2025-10-10,0.20961248953308215
2025-10-13,-0.12557748839626434
2025-10-14,0.11846894428138294
2025-10-15,0.4525985519300575
2025-10-16,0.40221356749430115
2025-10-17,-0.15199414596755526
2025-10-20,0.02772728740163319
2025-10-21,-0.32362688191614714
2025-10-22,-0.34192969590060085
2025-10-23,-0.05938936249427183
2025-10-24,-0.1012708103866787
2025-10-27,-0.4595873355017732
2025-10-28,-0.07935639590858458
2025-10-29,0.19318731355374838
2025-10-30,0.13745043560748393
2025-10-31,0.33401092846765923
2025-11-03,0.23892021821454268
2025-11-04,0.40311614289663267
2025-11-05,-0.30059354747373135
2025-11-06,0.10056690808636967
2025-11-07,-0.25278331824974615
2025-11-10,-0.321222961224897
2025-11-11,-0.158538843812934
2025-11-12,0.3651593772548498
2025-11-13,0.3075888762230476
2025-11-14,0.29648345665174014
2025-11-17,0.1504138849262454
2025-11-18,0.24604237107382881
2025-11-19,0.028132259157796255
2025-11-20,0.061629230303948346
2025-11-21,0.11249677899350977
2025-11-24,0.2697410771429723
2025-11-25,0.1450922232911208
2025-11-26,0.23328975098716592
2025-11-28,0.15467414997003515
2025-12-01,0.04678636293767327
2025-12-02,-0.09589775647526028
2025-12-03,0.045533508396018565
2025-12-04,-0.0742672500717542
2025-12-05,0.10458869776061971
2025-12-08,0.4502110172627538
2025-12-09,0.39409752019837385
2025-12-10,0.08863143406075308
2025-12-11,0.2526401002657464
2025-12-12,0.29486129692333496
2025-12-15,0.13513749111715523
2025-12-16,0.25071886285854383
2025-12-17,0.29360101133170324
2025-12-18,0.20842585081094875
2025-12-19,0.2557658987900875
2025-12-22,-0.05893530842626726
2025-12-23,0.0661151915532038
2025-12-24,0.4930051115308988
2025-12-26,0.8107924073549502
2025-12-29,0.6610359499308882
2025-12-30,0.5747671019085736
2025-12-31,0.4166562005210421
2026-01-02,0.40204259028695677
2026-01-05,0.2986289810772339
2026-01-06,0.27405003287207674
2026-01-07,0.2880489066640257
2026-01-08,0.6730130430508664
2026-01-09,0.5565581001195922
2026-01-12,0.49893895339596883
2026-01-13,0.48940856820580875
2026-01-14,0.45238397642258404
2026-01-15,0.21565556573596054
2026-01-16,0.12880187039411684
2026-01-20,0.46825755500483646
2026-01-21,0.1030247252294956
2026-01-22,0.29187103857288815
2026-01-23,-0.24310111775382737
2026-01-26,-0.29569263925496453
2026-01-27,-0.5112688888021689
2026-01-28,-0.45166015330095455
2026-01-29,-0.449910699538388
2026-01-30,0.14909003003476073
2026-02-02,-0.18209958707663704
2026-02-03,0.042603228256957504
2026-02-04,0.3967505030748203
2026-02-05,0.4153541582264712
2026-02-06,0.00491372971291576
2026-02-09,0.2979896377993032
2026-02-10,0.38957305094188877
2026-02-11,0.15636927703891718
2026-02-12,0.35191598659239903
